"idAlumno","tiempo"
27251,89.8
27252,262.4
27253,239.7
27254,135.4
27255,157.7
27256,138.5
27257,180.4
27258,321.5
27259,125.6
27260,177.3
27261,221
27262,288.5
27263,220.3
27264,336.6
27265,183.6
27266,276.6
27267,244.6
27268,245.2
27269,234.6
27270,332.2
27271,234.8
27272,179.9
27273,433.7
27274,351.1
27275,273.7
27276,104.6
27277,237.9
27278,98.9
27279,266.3
27280,139.2
27281,211.7
27282,152.5
27283,318.3
27284,246.1
27285,173.4
27286,0
27287,410.4
27288,414.7
27289,263.6
27290,113.3
27291,135.5
27292,196.6
27293,349
27294,188
27295,413.8
27296,190
27297,299.6
27298,248.3
27299,470.6
27300,0
27301,82.6
27302,259.5
27303,85.6
27304,309.3
27305,81.9
27306,252.6
27307,439.2
27308,176.4
27309,361.3
27310,71.1
27311,305.7
27312,101.4
27313,449.9
27314,293.1
27315,247.4
27316,263.9
27317,389.8
27318,230.5
27319,359
27320,246.6
27321,156.2
27322,325.4
27323,258.9
27324,187.2
27325,303.1
27326,254.6
27327,270.4
27328,127.9
27329,240
27330,255.3
27331,98.5
27332,0
27333,259.4
27334,165.7
27335,153.6
27336,230.6
27337,347.8
27338,165.1
27339,274.1
27340,429.1
27341,231.4
27342,205.1
27343,129.1
27344,278.1
27345,457.7
27346,272
27347,306.6
27348,190.6
27349,426.6
27350,296.4
27351,123.5
27352,233.9
27353,354.9
27354,207.6
27355,267.2
27356,55.3
27357,224.6
27358,340.8
27359,154.7
27360,305.6
27361,167.2
27362,240.1
27363,312.5
27364,157.8
27365,303.6
27366,86.4
27367,232.6
27368,156.8
27369,174
27370,317.5
27371,328.1
27372,173.7
27373,168.2
27374,193.4
27375,229.4
27376,167.9
27377,142.3
27378,90.3
27379,111.2
27380,213.5
27381,203.1
27382,204.1
27383,277.2
27384,375.5
27385,199.8
27386,80.5
27387,236.2
27388,276.4
27389,449.8
27390,230.6
27391,234.4
27392,206.2
27393,206.2
27394,138.7
27395,248.2
27396,86
27397,107
27398,349.7
27399,328.4
27400,174.9
27401,165.6
27402,117.3
27403,223.5
27404,298.7
27405,297.9
27406,165.5
27407,216.1
27408,237.9
27409,423.6
27410,251.4
27411,294.5
27412,204.8
27413,43.3
27414,190
27415,324.4
27416,189.6
27417,326
27418,130.6
27419,215.9
27420,291.2
27421,179
27422,276.1
27423,187.5
27424,301.9
27425,307.6
27426,340.3
27427,417.9
27428,281.6
27429,127
27430,399.7
27431,423.3
27432,188
27433,167.8
27434,294.5
27435,223.3
27436,218.4
27437,114.5
27438,500.8
27439,125.8
27440,328.1
27441,286
27442,424.9
27443,308.6
27444,282.1
27445,180.7
27446,369.3
27447,354.3
27448,251.5
27449,274.9
27450,158.2
27451,79.9
27452,295.1
27453,257.1
27454,268
27455,239.5
27456,206.8
27457,200.4
27458,354.7
27459,187.2
27460,155.2
27461,328.8
27462,341.6
27463,156.5
27464,169.8
27465,122.3
27466,0
27467,436.6
27468,193.3
27469,329.3
27470,176.3
27471,321.2
27472,331.9
27473,456.5
27474,316.4
27475,157.9
27476,98.3
27477,224.3
27478,111.5
27479,384.2
27480,178.2
27481,291.6
27482,254.7
27483,191.5
27484,364.7
27485,77.4
27486,107.7
27487,441.1
27488,150.3
27489,268.8
27490,98.9
27491,129.1
27492,138.8
27493,146.2
27494,362.9
27495,158.4
27496,196.4
27497,226.8
27498,311.7
27499,345.5
27500,327.5
27501,203.5
27502,185.2
27503,232
27504,475
27505,209.1
27506,271.5
27507,305
27508,283.6
27509,279.7
27510,410.4
27511,362.9
27512,117.3
27513,290.4
27514,288.7
27515,178.7
27516,202
27517,283.5
27518,100.4
27519,179.6
27520,433.3
27521,281.1
27522,176.9
27523,283.5
27524,313.4
27525,136.1
27526,348.6
27527,319.8
27528,188.2
27529,213.2
27530,290.1
27531,112.7
27532,399.9
27533,304.4
27534,363.6
27535,39
27536,243.1
27537,308.2
27538,136.9
27539,335.2
27540,227.8
27541,348.5
27542,243.5
27543,245.8
27544,23.3
27545,282.1
27546,275.6
27547,309.7
27548,134.4
27549,32.1
27550,306.9
27551,222.1
27552,310.1
27553,273
27554,118.8
27555,337
27556,166.9
27557,181
27558,375.4
27559,387
27560,304.1
27561,282.9
27562,347.7
27563,283.1
27564,222.8
27565,73
27566,271.7
27567,336.3
27568,66.1
27569,160.2
27570,391.2
27571,130.2
27572,258.1
27573,231.9
27574,295.6
27575,414.5
27576,19.3
27577,255.9
27578,311.2
27579,75
27580,144.6
27581,93.3
27582,358.5
27583,321.9
27584,248.1
27585,301.6
27586,355.7
27587,207.9
27588,75
27589,230.3
27590,317.3
27591,242.8
27592,186.2
27593,101.4
27594,97.6
27595,274.6
27596,361.9
27597,226.4
27598,344.7
27599,264.2
27600,307.9
27601,280.1
27602,377.2
27603,313.6
27604,245.1
27605,321.2
27606,420.2
27607,254.3
27608,205.5
27609,202.4
27610,132.2
27611,81.8
27612,135.5
27613,369.9
27614,378.9
27615,384
27616,223
27617,156.3
27618,268.7
27619,136.7
27620,333.2
27621,337.2
27622,206.3
27623,342.3
27624,230.9
27625,351.2
27626,201.3
27627,187.2
27628,68.9
27629,129.2
27630,238.9
27631,160.9
27632,124.7
27633,132
27634,297.8
27635,399.1
27636,405.4
27637,337.3
27638,214.4
27639,203.3
27640,321.6
27641,152.5
27642,76.8
27643,314
27644,227.5
27645,285.3
27646,285.4
27647,231.7
27648,317.6
27649,33.1
27650,214.3
27651,281.5
27652,211
27653,186.6
27654,283.9
27655,239.6
27656,246.6
27657,123.9
27658,297.9
27659,172.9
27660,316.7
27661,89.3
27662,253.4
27663,272.9
27664,347.7
27665,323.9
27666,276
27667,349.3
27668,127.5
27669,298.7
27670,357
27671,239.5
27672,379.4
27673,100.8
27674,415.3
27675,235.4
27676,234.6
27677,94.5
27678,211.7
27679,318.7
27680,386.4
27681,239.7
27682,287.5
27683,207.9
27684,324.1
27685,187.4
27686,235.9
27687,220
27688,114.2
27689,0
27690,383.4
27691,290.7
27692,443
27693,220.8
27694,365.5
27695,117.6
27696,232.6
27697,157.9
27698,172.5
27699,161.1
27700,234.5
27701,192.4
27702,371
27703,202.7
27704,289.4
27705,234.4
27706,390.4
27707,295.6
27708,144.6
27709,298.4
27710,17.9
27711,237.1
27712,183.8
27713,182.5
27714,166.4
27715,224.6
27716,324.6
27717,253.7
27718,425.9
27719,260.2
27720,456.9
27721,107
27722,224.1
27723,224.6
27724,337.6
27725,339.3
27726,284.8
27727,241.1
27728,147.4
27729,210.4
27730,324.3
27731,204.8
27732,37.2
27733,215.7
27734,199.9
27735,168.5
27736,243.7
27737,171.3
27738,394.7
27739,149.6
27740,32.5
27741,215
27742,310.7
27743,362.9
27744,138.5
27745,310.9
27746,130.5
27747,1.3
27748,381.4
27749,71.6
27750,213.7
27751,295.7
27752,266.8
27753,230.5
27754,272.4
27755,305
27756,98.6
27757,339.7
27758,283.9
27759,245.1
27760,324
27761,352.7
27762,361
27763,284.6
27764,176.1
27765,230.9
27766,220.1
27767,439.5
27768,255.6
27769,210.6
27770,249.2
27771,102.9
27772,123.3
27773,152.7
27774,324
27775,386.4
27776,348.8
27777,149.6
27778,281.2
27779,283.7
27780,182.4
27781,203.5
27782,384.5
27783,106.1
27784,239.5
27785,95.1
27786,362.7
27787,289.7
27788,378.2
27789,151.8
27790,295
27791,228.5
27792,50.8
27793,173.7
27794,229.5
27795,176.8
27796,253
27797,274.1
27798,88.5
27799,214.4
27800,166.4
27801,301.2
27802,420.9
27803,215.2
27804,163.3
27805,191.1
27806,125.4
27807,82.9
27808,341
27809,252.5
27810,306.5
27811,197.3
27812,189.5
27813,176.6
27814,317.9
27815,244.6
27816,255.7
27817,175.3
27818,221.7
27819,289.9
27820,172.5
27821,380.7
27822,283.9
27823,217
27824,243.9
27825,199.7
27826,266.4
27827,51.6
27828,232.4
27829,261.9
27830,281.5
27831,139.9
27832,229
27833,278.4
27834,212.1
27835,210.7
27836,324.4
27837,396
27838,185
27839,215.2
27840,336.3
27841,121
27842,147.8
27843,208.8
27844,324.9
27845,98.1
27846,419.9
27847,89.4
27848,389.5
27849,511.8
27850,226.1
27851,200
27852,236.4
27853,251.1
27854,226.5
27855,208.5
27856,407.2
27857,400.1
27858,315.7
27859,307.3
27860,206.7
27861,178.2
27862,111.3
27863,56.1
27864,159.3
27865,237.4
27866,351.1
27867,292.3
27868,120.6
27869,37.1
27870,402.6
27871,200.4
27872,133
27873,381.1
27874,253.5
27875,210.2
27876,267.4
27877,173.4
27878,141.1
27879,189.5
27880,329.9
27881,299.8
27882,334.3
27883,236.3
27884,219.9
27885,243
27886,109.7
27887,344.7
27888,305.4
27889,263.9
27890,107.5
27891,78.5
27892,309
27893,227
27894,20.7
27895,363.5
27896,0
27897,192
27898,357.2
27899,91.7
27900,192.8
27901,264.2
27902,262
27903,280.7
27904,226.2
27905,114.8
27906,276.4
27907,290.1
27908,222
27909,259.1
27910,342.4
27911,322.4
27912,186.7
27913,64
27914,286.1
27915,155.9
27916,316.6
27917,120.3
27918,182.1
27919,86.6
27920,312
27921,237.4
27922,175.8
27923,356.4
27924,196.6
27925,254
27926,319.6
27927,138.1
27928,258.9
27929,152.2
27930,139.8
27931,245
27932,133.9
27933,61.7
27934,282.7
27935,52.9
27936,180
27937,63.2
27938,84.1
27939,182.7
27940,268.6
27941,3.4
27942,116.4
27943,178.6
27944,175.9
27945,157.9
27946,180.7
27947,271.1
27948,162.1
27949,246.8
27950,372.2
27951,192.8
27952,203
27953,350.6
27954,242.7
27955,236.2
27956,220.6
27957,159.8
27958,198.7
27959,209.8
27960,238.7
27961,163.3
27962,82.4
27963,251.3
27964,325.5
27965,388
27966,239.4
27967,0
27968,165.9
27969,228
27970,287.5
27971,15.9
27972,90
27973,137
27974,178.3
27975,365.8
27976,290.9
27977,236.9
27978,129.6
27979,274.4
27980,198.3
27981,263
27982,102
27983,186.7
27984,224.5
27985,420.7
27986,379.6
27987,248.2
27988,241.4
27989,285.3
27990,129.3
27991,434.3
27992,369.8
27993,218.7
27994,253.1
27995,264.9
27996,116.4
27997,225.3
27998,263.5
27999,281.7
28000,70.5
28001,294.2
28002,115.5
28003,248.7
28004,260
28005,433.1
28006,437.1
28007,274.7
28008,89.2
28009,145.5
28010,124.9
28011,292.9
28012,233.7
28013,49.5
28014,297.7
28015,159.1
28016,181.2
28017,203.7
28018,205.6
28019,381.2
28020,388
28021,304.7
28022,222.8
28023,295.3
28024,142.4
28025,265.9
28026,143.6
28027,196.3
28028,36.9
28029,249.7
28030,301.3
28031,309.7
28032,69.6
28033,0
28034,218.6
28035,326.6
28036,257.9
28037,295.8
28038,317.8
28039,213.5
28040,251.9
28041,323.3
28042,304.4
28043,256.1
28044,345.8
28045,263.7
28046,194.5
28047,0
28048,457.8
28049,125.4
28050,455
28051,115.4
28052,170.4
28053,255.5
28054,211.9
28055,92.8
28056,292.1
28057,394.7
28058,206
28059,186.2
28060,225.2
28061,358.2
28062,191.1
28063,269.9
28064,219.6
28065,305
28066,172.7
28067,409.4
28068,256.4
28069,236.4
28070,458.6
28071,231.4
28072,48.7
28073,148
28074,83.6
28075,173.3
28076,371.2
28077,286.8
28078,258.1
28079,204.2
28080,88.9
28081,221.8
28082,299.3
28083,133.2
28084,236.8
28085,11.9
28086,277.6
28087,363.7
28088,101.2
28089,36.3
28090,204.1
28091,510.3
28092,36.5
28093,260.3
28094,112.1
28095,403.2
28096,226.5
28097,236.6
28098,188
28099,77.5
28100,160.2
28101,175.8
28102,189.9
28103,209.4
28104,194.5
28105,327.4
28106,241.9
28107,213.2
28108,204.2
28109,155.5
28110,321.7
28111,371.9
28112,266.9
28113,132.1
28114,199.1
28115,125
28116,202.4
28117,152.6
28118,175.4
28119,245.9
28120,299.3
28121,92.6
28122,138.8
28123,207.3
28124,207.6
28125,199.9
28126,135.4
28127,252.4
28128,315
28129,449.6
28130,258.1
28131,121.2
28132,338.2
28133,257
28134,255.9
28135,244.2
28136,229.2
28137,346.5
28138,173.4
28139,347.2
28140,107.1
28141,390.3
28142,228.4
28143,24.9
28144,332
28145,268.2
28146,319
28147,212
28148,205.3
28149,296.6
28150,298.3
28151,371.1
28152,249.7
28153,325.1
28154,107.6
28155,323.5
28156,261.8
28157,294.4
28158,278.1
28159,122.3
28160,152.7
28161,367.1
28162,150.4
28163,266.4
28164,147.2
28165,219.8
28166,165.2
28167,254.7
28168,158.5
28169,239.5
28170,59.1
28171,397.5
28172,46.4
28173,175
28174,212.5
28175,310.1
28176,154.4
28177,149.7
28178,202.8
28179,308.4
28180,274.4
28181,80.3
28182,376.9
28183,342.1
28184,151.3
28185,262
28186,233.2
28187,153.1
28188,126
28189,241.1
28190,106.1
28191,370.2
28192,402.6
28193,130.8
28194,326.4
28195,252.5
28196,241.9
28197,367.2
28198,141.2
28199,149.5
28200,430.5
28201,219.2
28202,381.9
28203,334
28204,145.4
28205,321.4
28206,99.7
28207,182
28208,255.1
28209,221.4
28210,332.9
28211,145.7
28212,238.6
28213,162.5
28214,322.6
28215,204.4
28216,302.4
28217,413.1
28218,317.1
28219,224
28220,275.2
28221,129.6
28222,226.3
28223,403.5
28224,146
28225,248.7
28226,336.2
28227,278.2
28228,417.6
28229,135.1
28230,169.5
28231,272.5
28232,277.9
28233,322
28234,311.2
28235,187.3
28236,140
28237,390.7
28238,373.3
28239,144.3
28240,93.7
28241,333.4
28242,223.6
28243,110
28244,76.1
28245,196.7
28246,372.8
28247,157.3
28248,80.4
28249,45.3
28250,323.8
28251,196.3
28252,348.6
28253,258.6
28254,351.3
28255,301.7
28256,325.7
28257,236.8
28258,298
28259,250.7
28260,224.7
28261,154.4
28262,200.5
28263,136.4
28264,405.1
28265,373.8
28266,287.5
28267,326.1
28268,135.9
28269,198.3
28270,107.4
28271,452
28272,315.9
28273,369.1
28274,399.4
28275,443.6
28276,188.8
28277,364.8
28278,274.1
28279,237
28280,399.4
28281,361.7
28282,350.1
28283,0
28284,398.4
28285,117.9
28286,232.1
28287,221.5
28288,160.3
28289,24.5
28290,189.4
28291,222.1
28292,149.8
28293,315.8
28294,132.8
28295,73.5
28296,100.9
28297,322.5
28298,254.6
28299,420.9
28300,279
28301,425.5
28302,338.5
28303,262
28304,151.4
28305,327.7
28306,319.5
28307,45.5
28308,106.9
28309,289.3
28310,389.8
28311,53.4
28312,351.7
28313,346.7
28314,281.4
28315,492.2
28316,113.3
28317,236.6
28318,310.1
28319,305.1
28320,310.7
28321,356.9
28322,248.8
28323,288.1
28324,26.5
28325,251.2
28326,63.2
28327,268.4
28328,321.6
28329,267.6
28330,289.6
28331,293
28332,319.8
28333,286.1
28334,297.1
28335,197
28336,177.5
28337,255.1
28338,300.2
28339,169.1
28340,40.3
28341,148.8
28342,249.5
28343,201.7
28344,285.2
28345,394
28346,303.1
28347,169.7
28348,276.5
28349,349.7
28350,281
28351,340.1
28352,146.1
28353,244.8
28354,188.8
28355,345.7
28356,381
28357,224.7
28358,88.8
28359,249.5
28360,438.1
28361,348.9
28362,211.7
28363,191.7
28364,256.8
28365,194.8
28366,369.5
28367,182.1
28368,162.1
28369,180.2
28370,401
28371,475
28372,244.4
28373,267.4
28374,186.3
28375,298.6
28376,308.3
28377,239.6
28378,344.2
28379,477.8
28380,352.3
28381,297.7
28382,339.8
28383,315.5
28384,306.3
28385,409
28386,410.2
28387,300.3
28388,152.7
28389,300.8
28390,305.6
28391,240.9
28392,88.5
28393,302.3
28394,349
28395,176.6
28396,428.1
28397,225.1
28398,322.2
28399,236.8
28400,204.6
28401,94.3
28402,342.3
28403,386.2
28404,315.7
28405,239.2
28406,60.8
28407,350
28408,313.5
28409,320.7
28410,310.7
28411,199.2
28412,95.5
28413,128.5
28414,178
28415,343.4
28416,380.1
28417,385.5
28418,187.7
28419,393.8
28420,178.5
28421,178.1
28422,332.3
28423,86.9
28424,256.4
28425,263.8
28426,336.8
28427,367.8
28428,296.7
28429,323.5
28430,149.8
28431,241
28432,399.6
28433,302.7
28434,218.1
28435,113.3
28436,215.3
28437,184
28438,147.2
28439,257.9
28440,275.2
28441,170.2
28442,407.2
28443,208.1
28444,253.8
28445,218.3
28446,212.7
28447,170.6
28448,183.8
28449,201.8
28450,266.2
28451,283.5
28452,321.4
28453,326.8
28454,106.2
28455,263.3
28456,219.7
28457,298.2
28458,289.2
28459,153.7
28460,187.1
28461,235.1
28462,300.3
28463,350.5
28464,137.7
28465,249
28466,118.2
28467,231
28468,357.5
28469,120.4
28470,200.1
28471,170.6
28472,358.4
28473,328.1
28474,258.8
28475,215
28476,177.6
28477,310.9
28478,336.1
28479,288.4
28480,506.2
28481,273.7
28482,195.5
28483,247.7
28484,0
28485,95.3
28486,227.5
28487,199.7
28488,156.5
28489,310
28490,250.2
28491,270.5
28492,208.1
28493,298.5
28494,310
28495,307.7
28496,480.7
28497,229.7
28498,344.5
28499,470.6
28500,310.2
28501,182.8
28502,253.8
28503,135.6
28504,211.9
28505,350.9
28506,268.5
28507,210.6
28508,282
28509,227.5
28510,0
28511,178.7
28512,298.1
28513,237
28514,111.3
28515,280.9
28516,292.4
28517,533.5
28518,254.4
28519,0
28520,160.1
28521,391.6
28522,185.7
28523,358.5
28524,111.6
28525,324.6
28526,356.3
28527,233
28528,193.5
28529,440.3
28530,230.9
28531,343.4
28532,157.6
28533,251.9
28534,87.3
28535,294.4
28536,64.3
28537,239.8
28538,313.6
28539,395.9
28540,234.5
28541,379.4
28542,333.1
28543,323
28544,393.4
28545,382
28546,200.5
28547,203
28548,297.9
28549,234.9
28550,413.4
28551,319.2
28552,333.1
28553,211.8
28554,258.1
28555,199.6
28556,173.4
28557,391.6
28558,170.7
28559,255
28560,282.8
28561,469.1
28562,233.7
28563,242.6
28564,193.2
28565,143.6
28566,184.7
28567,207
28568,192.9
28569,267.9
28570,240
28571,222.4
28572,290.4
28573,198.9
28574,274.9
28575,263
28576,471.4
28577,184.6
28578,247.9
28579,248
28580,262.2
28581,219.7
28582,181.9
28583,318
28584,278.6
28585,235.4
28586,311.4
28587,458.4
28588,303.5
28589,184.6
28590,142.8
28591,138.7
28592,214.5
28593,235.9
28594,148.2
28595,0
28596,403.1
28597,101.8
28598,296.1
28599,4.7
28600,114.5
28601,294.9
28602,200.5
28603,171.3
28604,329
28605,268.2
28606,203.8
28607,259.9
28608,198.8
28609,338.1
28610,329.6
28611,257.5
28612,288.9
28613,208.8
28614,177.1
28615,301.4
28616,191.8
28617,82.6
28618,298
28619,380.3
28620,246
28621,321.8
28622,210.2
28623,145.2
28624,352
28625,183.4
28626,203
28627,48.9
28628,232.6
28629,294.5
28630,160.8
28631,218.5
28632,97.2
28633,332.1
28634,228.4
28635,157.7
28636,344.5
28637,173
28638,526
28639,147.6
28640,162.3
28641,97.5
28642,253.8
28643,286.4
28644,179.8
28645,369.9
28646,202.4
28647,14
28648,296
28649,181.4
28650,166.8
28651,160.7
28652,330.1
28653,165.2
28654,319.7
28655,273.2
28656,34.9
28657,200.6
28658,345.8
28659,321.9
28660,336.2
28661,406.9
28662,207.5
28663,268.1
28664,278.5
28665,212.1
28666,170.9
28667,163.9
28668,130
28669,278
28670,173.5
28671,242.4
28672,444.4
28673,302.1
28674,246.6
28675,202.9
28676,351.7
28677,262.7
28678,160.9
28679,175.7
28680,180.8
28681,251.1
28682,397.7
28683,146.4
28684,52.1
28685,295.2
28686,224.7
28687,113.6
28688,145
28689,203.1
28690,150.1
28691,256.5
28692,278.6
28693,241.7
28694,196.7
28695,286
28696,323.6
28697,417.1
28698,170.9
28699,328.7
28700,378.6
28701,345.3
28702,144.7
28703,50.7
28704,147.4
28705,323
28706,256.4
28707,367.1
28708,405.7
28709,195.6
28710,31.8
28711,331.4
28712,96.3
28713,272.5
28714,367.2
28715,106.7
28716,355.4
28717,185.8
28718,282.2
28719,229.3
28720,259.1
28721,362.7
28722,430.9
28723,254
28724,219.4
28725,217.7
28726,119.1
28727,251.3
28728,315.6
28729,241.4
28730,260.6
28731,422.3
28732,391
28733,281.6
28734,144.1
28735,365.6
28736,169.8
28737,187.2
28738,164.2
28739,326.1
28740,314.1
28741,245.6
28742,148.8
28743,305.6
28744,84
28745,167.6
28746,201.3
28747,330.9
28748,209
28749,152.6
28750,210.4
28751,110.7
28752,229.6
28753,123.8
28754,203.3
28755,378.9
28756,142.3
28757,175.7
28758,357.9
28759,346.8
28760,302
28761,236.3
28762,283.7
28763,55
28764,254.8
28765,148.5
28766,262.8
28767,239.9
28768,434.4
28769,285.7
28770,301.2
28771,247.8
28772,330.3
28773,337
28774,185.2
28775,353.7
28776,191.1
28777,0
28778,334.4
28779,159.3
28780,122.7
28781,217.8
28782,341.7
28783,187.4
28784,306.6
28785,75.5
28786,148.9
28787,214.9
28788,245.5
28789,437.9
28790,195.1
28791,208.5
28792,239.6
28793,222.5
28794,252.2
28795,136.6
28796,314.2
28797,315
28798,209.2
28799,299.5
28800,284.7
28801,193.6
28802,180.4
28803,231.1
28804,202.2
28805,259.2
28806,183.3
28807,185.3
28808,213.7
28809,240.5
28810,154.2
28811,306.2
28812,246.9
28813,221.7
28814,203.8
28815,204
28816,314
28817,283.5
28818,235.2
28819,433.3
28820,347.2
28821,105.6
28822,375.4
28823,194.2
28824,175.7
28825,275
28826,402.5
28827,334.9
28828,82
28829,356.8
28830,307.2
28831,299
28832,288.2
28833,404
28834,329
28835,166.4
28836,273.2
28837,248.5
28838,200.2
28839,198.1
28840,313.9
28841,62.5
28842,340.6
28843,300.8
28844,293.4
28845,75.6
28846,287.6
28847,143.3
28848,261.9
28849,367
28850,378.3
28851,184.2
28852,159.2
28853,104.9
28854,200.1
28855,3.8
28856,264.4
28857,106.3
28858,300
28859,237.6
28860,79
28861,253.3
28862,395.1
28863,256.7
28864,259.7
28865,290.4
28866,314.8
28867,257.2
28868,139
28869,272.2
28870,166.2
28871,287.5
28872,94.8
28873,240.6
28874,450.6
28875,384.6
28876,315.4
28877,168.9
28878,200.8
28879,90
28880,264.6
28881,324.6
28882,186.9
28883,315.8
28884,234.4
28885,127
28886,171.4
28887,0
28888,302.4
28889,82.4
28890,147.2
28891,241.6
28892,222
28893,310.6
28894,165.6
28895,191.6
28896,41.9
28897,423
28898,116.4
28899,138.6
28900,116.2
28901,432.1
28902,272
28903,462.4
28904,236.2
28905,207.8
28906,172.3
28907,315.3
28908,232
28909,148.7
28910,349.4
28911,190.1
28912,242.2
28913,0
28914,175.4
28915,263.6
28916,116.5
28917,338.5
28918,258.3
28919,195.1
28920,582.9
28921,285.7
28922,415
28923,344.5
28924,233.5
28925,389.6
28926,144.8
28927,227.4
28928,202.5
28929,194.3
28930,279.6
28931,350
28932,267.7
28933,277.6
28934,179.4
28935,214.1
28936,390.9
28937,439.8
28938,241.8
28939,396.8
28940,183.8
28941,305.1
28942,393.8
28943,267.7
28944,159.7
28945,287.5
28946,133.2
28947,241.8
28948,312.6
28949,281.1
28950,38.5
28951,237.8
28952,279.4
28953,295.7
28954,328.9
28955,165.3
28956,245.3
28957,0
28958,259.3
28959,141.2
28960,183.5
28961,532
28962,197.5
28963,78.7
28964,297.6
28965,229.3
28966,97.1
28967,211.1
28968,360.6
28969,315.7
28970,374.7
28971,161.7
28972,353
28973,451.1
28974,241.6
28975,199.9
28976,407.7
28977,120.5
28978,177.1
28979,234.4
28980,78.2
28981,189.6
28982,361.9
28983,276.1
28984,277.7
28985,307.5
28986,206.5
28987,157.1
28988,289.6
28989,223
28990,360.9
28991,104.8
28992,350.7
28993,299.7
28994,342.2
28995,118.2
28996,323.5
28997,163.2
28998,270
28999,279.3
29000,311.9
29001,185.7
29002,212.4
29003,235.1
29004,142.8
29005,332.7
29006,229.8
29007,171.5
29008,227.2
29009,66.2
29010,458
29011,139
29012,227.3
29013,274.4
29014,231.5
29015,76.8
29016,281.4
29017,294.9
29018,348.6
29019,301.4
29020,169.5
29021,326
29022,205.7
29023,399
29024,142.9
29025,202.3
29026,219.8
29027,332.2
29028,303.2
29029,98.5
29030,317.1
29031,424.8
29032,299.4
29033,173.1
29034,381.4
29035,104.2
29036,138.5
29037,104.7
29038,292.8
29039,231.8
29040,201.4
29041,435.9
29042,180.1
29043,138.7
29044,114.8
29045,66.2
29046,206.1
29047,379.8
29048,368.1
29049,168.2
29050,293
29051,264
29052,250
29053,150.2
29054,430.5
29055,201.2
29056,398.7
29057,237.8
29058,244.7
29059,250
29060,380.9
29061,236.8
29062,132.1
29063,74.6
29064,217.8
29065,168.8
29066,189.4
29067,264.7
29068,225.1
29069,314.1
29070,134.2
29071,21.4
29072,167.8
29073,281.8
29074,102.1
29075,246.5
29076,406.8
29077,305.2
29078,320
29079,182.6
29080,286.8
29081,104.2
29082,224.8
29083,258.8
29084,304.7
29085,180.1
29086,246.4
29087,219.8
29088,235
29089,190.6
29090,340.2
29091,100.9
29092,364.2
29093,245.4
29094,107.6
29095,245.7
29096,207.4
29097,283.8
29098,189.8
29099,56.3
29100,192.6
29101,189.3
29102,56.8
29103,54.5
29104,225.8
29105,268.2
29106,251.6
29107,491.6
29108,175.7
29109,239.6
29110,257.1
29111,84.6
29112,275.4
29113,98.7
29114,345.3
29115,174.1
29116,192.8
29117,196.8
29118,203.8
29119,130.7
29120,370.6
29121,311.4
29122,282
29123,167
29124,18.3
29125,257.3
29126,252.9
29127,199.3
29128,88.9
29129,224.4
29130,335.5
29131,419.2
29132,285.1
29133,233.9
29134,212.7
29135,199.3
29136,251.7
29137,357.4
29138,389.7
29139,225
29140,238
29141,447.5
29142,115.6
29143,222.6
29144,220.9
29145,189.9
29146,286.2
29147,295.6
29148,206.2
29149,205.7
29150,241.9
29151,298.9
29152,369.8
29153,475.8
29154,141.7
29155,310.3
29156,384.7
29157,351.9
29158,192.4
29159,155.2
29160,255.7
29161,165.4
29162,221.2
29163,252.7
29164,241.6
29165,255.4
29166,287.2
29167,127.1
29168,268.5
29169,181.7
29170,260
29171,252.3
29172,229.2
29173,192.5
29174,180.8
29175,260.9
29176,248.7
29177,376.3
29178,140.6
29179,0
29180,58.2
29181,293
29182,338.6
29183,400.4
29184,295.6
29185,344.5
29186,122.5
29187,330.4
29188,283
29189,374.7
29190,110.3
29191,296.1
29192,243.5
29193,267.8
29194,312.5
29195,138.3
29196,264.1
29197,203.5
29198,476.1
29199,260.4
29200,358.6
29201,271.3
29202,384.1
29203,376
29204,210.5
29205,259.5
29206,156.5
29207,279.6
29208,352.7
29209,166.8
29210,33.9
29211,464.4
29212,217.2
29213,432.3
29214,330.7
29215,156.6
29216,245
29217,392.4
29218,341.2
29219,370.4
29220,327.5
29221,307.9
29222,168.5
29223,318.4
29224,145.9
29225,247.4
29226,465.9
29227,437.3
29228,232.2
29229,278.5
29230,336.1
29231,340.5
29232,352.5
29233,416
29234,482
29235,270.3
29236,163
29237,215.2
29238,333.8
29239,306
29240,109.7
29241,254.1
29242,193.5
29243,18.6
29244,238.6
29245,405.2
29246,349.6
29247,211.2
29248,131.9
29249,129.6
29250,229.4
29251,112.4
29252,343.8
29253,69.5
29254,252
29255,173.5
29256,311.9
29257,275.6
29258,0
29259,267.2
29260,355.9
29261,367.7
29262,204
29263,249.2
29264,214.4
29265,159
29266,200.1
29267,386.2
29268,72.6
29269,140.4
29270,238.9
29271,379.3
29272,318.7
29273,289.6
29274,156.1
29275,258.8
29276,341.3
29277,328
29278,266.5
29279,192.7
29280,173
29281,156.6
29282,45.9
29283,52.8
29284,280
29285,241.6
29286,329.3
29287,297.2
29288,226.4
29289,136.3
29290,235.1
29291,129.4
29292,84.1
29293,262
29294,311.2
29295,324.9
29296,232.9
29297,321.8
29298,251
29299,344.5
29300,160.2
29301,214.2
29302,253.7
29303,367.7
29304,390.1
29305,259.4
29306,215.3
29307,279
29308,191.7
29309,168.4
29310,0
29311,270.7
29312,197.1
29313,309.8
