"","rangoEdad","bancarizado","historial","deuda","tipo","hijos","tarjetas","moroso"
"5783","De 36 a 49",0,0,2.25666365351666,"Dependiente","Tiene hijos",6,"Moroso"
"5784","De 50 a mas",1,0,1.33247321732345,"Dependiente","Tiene hijos",3,"No moroso"
"5785","De 18 a 35",0,0,1.48950827716125,"Independiente","No tiene hijos",4,"Moroso"
"5786","De 36 a 49",1,0,0.312311204867682,"Independiente","Tiene hijos",1,"No moroso"
"5787","De 18 a 35",0,0,5.58088901903572,"Independiente","No tiene hijos",4,"Moroso"
"5788","De 18 a 35",1,0,1.1839090870755,"Independiente","No tiene hijos",7,"Moroso"
"5789","De 36 a 49",0,0,0.0656633702922964,"Dependiente","Tiene hijos",7,"Moroso"
"5790","De 18 a 35",0,0,0.188879640831359,"Independiente","No tiene hijos",3,"Moroso"
"5791","De 36 a 49",0,1,1.76675469044047,"Independiente","Tiene hijos",3,"Moroso"
"5792","De 36 a 49",0,0,0.24230531878009,"Independiente","No tiene hijos",2,"No moroso"
"5793","De 50 a mas",0,1,2.87980033640686,"Dependiente","No tiene hijos",4,"Moroso"
"5794","De 18 a 35",1,0,0.203249838594127,"Independiente","No tiene hijos",3,"No moroso"
"5795","De 36 a 49",0,0,0.848882384345734,"Independiente","Tiene hijos",1,"No moroso"
"5796","De 36 a 49",0,1,1.19537150368021,"Dependiente","No tiene hijos",1,"No moroso"
"5797","De 50 a mas",0,1,0.397517753309114,"Dependiente","No tiene hijos",6,"Moroso"
"5798","De 18 a 35",1,1,1.00993615217515,"Independiente","No tiene hijos",5,"Moroso"
"5799","De 18 a 35",0,0,1.03278813712868,"Dependiente","No tiene hijos",1,"No moroso"
"5800","De 36 a 49",0,1,0.237984850156462,"Dependiente","No tiene hijos",0,"No moroso"
"5801","De 18 a 35",0,0,0.40152012871374,"Independiente","No tiene hijos",2,"No moroso"
"5802","De 50 a mas",1,0,0.376034435988971,"Independiente","No tiene hijos",4,"No moroso"
"5803","De 18 a 35",0,1,0.919075577686427,"Dependiente","No tiene hijos",1,"No moroso"
"5804","De 36 a 49",0,0,0.256951928937079,"Independiente","No tiene hijos",0,"No moroso"
"5805","De 50 a mas",0,0,1.98682013243726,"Independiente","Tiene hijos",3,"Moroso"
"5806","De 36 a 49",1,0,0.622331069508758,"Independiente","Tiene hijos",6,"Moroso"
"5807","De 36 a 49",0,1,1.38944018220773,"Independiente","No tiene hijos",5,"Moroso"
"5808","De 36 a 49",1,1,0.0612330132664123,"Independiente","No tiene hijos",3,"No moroso"
"5809","De 36 a 49",1,0,0.0949723838965548,"Independiente","Tiene hijos",2,"No moroso"
"5810","De 50 a mas",0,0,1.27538982564191,"Dependiente","No tiene hijos",4,"No moroso"
"5811","De 36 a 49",1,1,0.743130316275329,"Dependiente","Tiene hijos",7,"Moroso"
"5812","De 36 a 49",0,0,0.00167735083746847,"Dependiente","No tiene hijos",2,"No moroso"
"5813","De 50 a mas",0,1,0.947782699912685,"Independiente","No tiene hijos",7,"Moroso"
"5814","De 18 a 35",0,0,0.575649204676319,"Independiente","No tiene hijos",7,"Moroso"
"5815","De 50 a mas",0,0,0.0661881648934607,"Independiente","No tiene hijos",1,"Moroso"
"5816","De 36 a 49",0,0,0.583015477029267,"Independiente","Tiene hijos",5,"Moroso"
"5817","De 18 a 35",1,0,1.05253186493387,"Independiente","No tiene hijos",3,"Moroso"
"5818","De 18 a 35",1,1,1.08591888834162,"Independiente","No tiene hijos",6,"Moroso"
"5819","De 18 a 35",0,1,1.34353391997323,"Dependiente","Tiene hijos",3,"No moroso"
"5820","De 18 a 35",1,0,1.37914919591656,"Dependiente","No tiene hijos",3,"Moroso"
"5821","De 50 a mas",1,0,0.970815766555109,"Independiente","Tiene hijos",1,"No moroso"
"5822","De 36 a 49",1,0,1.2474544154,"Dependiente","No tiene hijos",0,"No moroso"
"5823","De 36 a 49",1,1,0.138591113370684,"Independiente","No tiene hijos",1,"No moroso"
"5824","De 50 a mas",0,0,0.244865739394302,"Dependiente","No tiene hijos",2,"No moroso"
"5825","De 36 a 49",0,0,0.916074524811606,"Independiente","No tiene hijos",4,"Moroso"
"5826","De 36 a 49",1,1,0.677125413931108,"Independiente","No tiene hijos",3,"No moroso"
"5827","De 36 a 49",0,0,1.1794207858512,"Independiente","No tiene hijos",2,"No moroso"
"5828","De 36 a 49",0,1,2.86973863284816,"Independiente","No tiene hijos",6,"Moroso"
"5829","De 18 a 35",0,0,1.05284289790028,"Independiente","No tiene hijos",5,"Moroso"
"5830","De 36 a 49",0,0,1.04649668049166,"Independiente","Tiene hijos",4,"No moroso"
"5831","De 36 a 49",0,0,0.84170577527446,"Dependiente","No tiene hijos",6,"Moroso"
"5832","De 36 a 49",0,1,0.0229945243968627,"Independiente","No tiene hijos",3,"No moroso"
"5833","De 36 a 49",1,1,0.248098129960408,"Independiente","No tiene hijos",4,"No moroso"
"5834","De 36 a 49",0,1,1.45296953485821,"Independiente","Tiene hijos",6,"Moroso"
"5835","De 36 a 49",0,0,0.377375593284422,"Independiente","No tiene hijos",3,"No moroso"
"5836","De 36 a 49",0,0,0.254474629014718,"Dependiente","No tiene hijos",4,"Moroso"
"5837","De 18 a 35",0,0,0.372770079927138,"Dependiente","No tiene hijos",3,"Moroso"
"5838","De 18 a 35",0,0,1.02521908687648,"Independiente","Tiene hijos",4,"Moroso"
"5839","De 50 a mas",0,1,0.509878274307675,"Independiente","No tiene hijos",3,"No moroso"
"5840","De 36 a 49",0,1,0.910110755560225,"Dependiente","No tiene hijos",3,"No moroso"
"5841","De 50 a mas",0,1,2.94498429629413,"Independiente","No tiene hijos",3,"Moroso"
"5842","De 50 a mas",0,1,1.27889746623681,"Independiente","No tiene hijos",5,"No moroso"
"5843","De 18 a 35",0,0,0.608635333139053,"Independiente","No tiene hijos",1,"No moroso"
"5844","De 36 a 49",0,0,1.27635936232191,"Dependiente","No tiene hijos",2,"Moroso"
"5845","De 36 a 49",0,0,0.612072125594152,"Independiente","Tiene hijos",2,"No moroso"
"5846","De 36 a 49",0,0,0.278570815937288,"Independiente","No tiene hijos",6,"No moroso"
"5847","De 50 a mas",0,1,0.156582218525331,"Independiente","No tiene hijos",0,"No moroso"
"5848","De 50 a mas",1,1,3.16307353617364,"Independiente","No tiene hijos",4,"Moroso"
"5849","De 50 a mas",1,1,2.07429948662405,"Dependiente","No tiene hijos",6,"Moroso"
"5850","De 50 a mas",0,0,0.575718459404386,"Dependiente","Tiene hijos",4,"No moroso"
"5851","De 36 a 49",0,1,2.71310423042197,"Independiente","Tiene hijos",1,"Moroso"
"5852","De 18 a 35",1,0,0.752835227179824,"Independiente","Tiene hijos",2,"No moroso"
"5853","De 18 a 35",1,0,0.206391574658054,"Independiente","No tiene hijos",5,"No moroso"
"5854","De 36 a 49",0,1,0.0514100317726388,"Dependiente","No tiene hijos",7,"Moroso"
"5855","De 36 a 49",0,1,0.351395322531925,"Dependiente","No tiene hijos",0,"No moroso"
"5856","De 36 a 49",1,0,1.00063459554163,"Independiente","No tiene hijos",0,"No moroso"
"5857","De 18 a 35",0,1,0.0352242865199443,"Independiente","Tiene hijos",6,"No moroso"
"5858","De 18 a 35",1,0,1.4732986439062,"Independiente","No tiene hijos",3,"Moroso"
"5859","De 18 a 35",0,0,0.304624429728884,"Independiente","Tiene hijos",3,"No moroso"
"5860","De 50 a mas",1,0,1.73339850794835,"Independiente","No tiene hijos",5,"Moroso"
"5861","De 50 a mas",1,0,5.21895737675605,"Independiente","Tiene hijos",6,"Moroso"
"5862","De 36 a 49",0,0,0.671266129925567,"Independiente","No tiene hijos",3,"Moroso"
"5863","De 18 a 35",0,0,4.3294989362945,"Independiente","Tiene hijos",3,"Moroso"
"5864","De 36 a 49",0,1,0.162792920588597,"Independiente","No tiene hijos",2,"No moroso"
"5865","De 18 a 35",1,1,0.617281389298812,"Independiente","Tiene hijos",5,"Moroso"
"5866","De 36 a 49",1,0,2.21074574649466,"Independiente","No tiene hijos",3,"Moroso"
"5867","De 36 a 49",0,1,0.137758570754052,"Independiente","No tiene hijos",7,"Moroso"
"5868","De 50 a mas",1,1,1.94255618818408,"Independiente","No tiene hijos",1,"No moroso"
"5869","De 36 a 49",0,0,1.53578581927454,"Independiente","Tiene hijos",3,"Moroso"
"5870","De 36 a 49",0,0,1.46648168855618,"Dependiente","No tiene hijos",5,"Moroso"
"5871","De 18 a 35",0,0,0.527077018919674,"Independiente","No tiene hijos",1,"Moroso"
"5872","De 36 a 49",1,0,1.73536838436749,"Independiente","No tiene hijos",3,"No moroso"
"5873","De 36 a 49",0,1,0.0890655949879647,"Independiente","No tiene hijos",6,"No moroso"
"5874","De 50 a mas",0,1,2.71388140832486,"Independiente","No tiene hijos",1,"Moroso"
"5875","De 18 a 35",0,1,1.75345734118034,"Independiente","No tiene hijos",5,"Moroso"
"5876","De 36 a 49",0,0,2.61079150819712,"Independiente","No tiene hijos",6,"Moroso"
"5877","De 36 a 49",0,1,0.420934034105461,"Independiente","No tiene hijos",6,"Moroso"
"5878","De 36 a 49",0,0,0.310939751145327,"Independiente","Tiene hijos",5,"No moroso"
"5879","De 36 a 49",1,1,1.74051479731035,"Independiente","No tiene hijos",3,"Moroso"
"5880","De 36 a 49",0,1,3.56901915912692,"Independiente","Tiene hijos",5,"Moroso"
"5881","De 50 a mas",1,0,0.371706991565858,"Independiente","No tiene hijos",0,"Moroso"
"5882","De 18 a 35",0,0,1.89315352734944,"Independiente","No tiene hijos",2,"Moroso"
"5883","De 36 a 49",0,0,3.12823036670499,"Dependiente","Tiene hijos",6,"Moroso"
"5884","De 18 a 35",0,1,0.135733406310954,"Independiente","No tiene hijos",2,"No moroso"
"5885","De 36 a 49",0,0,0.100451318019995,"Dependiente","No tiene hijos",5,"No moroso"
"5886","De 50 a mas",1,0,0.303790368298824,"Dependiente","No tiene hijos",4,"No moroso"
"5887","De 50 a mas",1,0,1.04717930837836,"Independiente","No tiene hijos",6,"Moroso"
"5888","De 36 a 49",1,1,0.871891377802336,"Independiente","No tiene hijos",1,"No moroso"
"5889","De 36 a 49",0,0,0.204926302485425,"Independiente","No tiene hijos",3,"No moroso"
"5890","De 50 a mas",0,0,1.76688997476987,"Independiente","No tiene hijos",3,"No moroso"
"5891","De 36 a 49",0,0,0.125844436191178,"Independiente","Tiene hijos",3,"Moroso"
"5892","De 50 a mas",0,0,0.015765484858237,"Independiente","Tiene hijos",6,"No moroso"
"5893","De 36 a 49",1,0,0.302683141941093,"Dependiente","Tiene hijos",5,"No moroso"
"5894","De 36 a 49",0,1,0.386466113148344,"Independiente","Tiene hijos",4,"No moroso"
"5895","De 36 a 49",0,0,0.967167780769093,"Independiente","No tiene hijos",1,"No moroso"
"5896","De 36 a 49",0,0,0.546838639541887,"Independiente","Tiene hijos",5,"Moroso"
"5897","De 50 a mas",0,1,3.17955465208423,"Independiente","No tiene hijos",5,"Moroso"
"5898","De 50 a mas",0,1,2.17644684423185,"Independiente","No tiene hijos",4,"Moroso"
"5899","De 36 a 49",1,0,0.398386552695232,"Independiente","Tiene hijos",6,"No moroso"
"5900","De 36 a 49",1,0,1.71832973145658,"Independiente","No tiene hijos",6,"Moroso"
"5901","De 36 a 49",1,0,1.82043026568811,"Dependiente","No tiene hijos",1,"No moroso"
"5902","De 36 a 49",1,1,0.18589086754852,"Independiente","No tiene hijos",7,"Moroso"
"5903","De 50 a mas",1,0,0.451366202003697,"Independiente","No tiene hijos",3,"Moroso"
"5904","De 36 a 49",0,1,0.0157671608579825,"Dependiente","No tiene hijos",4,"No moroso"
"5905","De 36 a 49",1,1,0.51615401924217,"Independiente","Tiene hijos",1,"No moroso"
"5906","De 50 a mas",1,1,0.00139357865198399,"Dependiente","No tiene hijos",6,"No moroso"
"5907","De 50 a mas",1,0,1.8096811379154,"Independiente","Tiene hijos",0,"Moroso"
"5908","De 36 a 49",0,0,1.30674885836826,"Independiente","Tiene hijos",4,"Moroso"
"5909","De 36 a 49",1,1,1.31765183047847,"Independiente","No tiene hijos",2,"No moroso"
"5910","De 36 a 49",1,1,0.047009727156403,"Independiente","Tiene hijos",1,"No moroso"
"5911","De 50 a mas",0,0,0.286234340691087,"Dependiente","Tiene hijos",0,"No moroso"
"5912","De 36 a 49",0,0,0.739690333118621,"Independiente","No tiene hijos",3,"No moroso"
"5913","De 36 a 49",0,0,2.29960069735227,"Independiente","No tiene hijos",7,"Moroso"
"5914","De 36 a 49",0,1,0.468050826761181,"Independiente","Tiene hijos",3,"Moroso"
"5915","De 18 a 35",1,1,0.310267467899858,"Independiente","No tiene hijos",4,"Moroso"
"5916","De 36 a 49",0,1,0.388267100101217,"Independiente","No tiene hijos",5,"No moroso"
"5917","De 50 a mas",1,1,0.504660069635103,"Independiente","No tiene hijos",7,"No moroso"
"5918","De 18 a 35",0,0,0.722447930413024,"Independiente","No tiene hijos",1,"Moroso"
"5919","De 50 a mas",1,0,0.616837765406076,"Independiente","No tiene hijos",6,"Moroso"
"5920","De 36 a 49",0,1,2.05815744273396,"Dependiente","No tiene hijos",3,"Moroso"
"5921","De 36 a 49",0,1,1.80877848117841,"Independiente","Tiene hijos",6,"Moroso"
"5922","De 36 a 49",1,1,0.339558909386196,"Independiente","No tiene hijos",7,"Moroso"
"5923","De 36 a 49",1,0,1.20471771850409,"Dependiente","No tiene hijos",2,"No moroso"
"5924","De 36 a 49",0,0,0.421185575608911,"Independiente","No tiene hijos",6,"Moroso"
"5925","De 36 a 49",0,0,4.81665104390146,"Dependiente","No tiene hijos",2,"Moroso"
"5926","De 36 a 49",1,1,0.323067757095644,"Independiente","Tiene hijos",3,"No moroso"
"5927","De 50 a mas",1,0,0.31311876765912,"Dependiente","No tiene hijos",1,"No moroso"
"5928","De 50 a mas",1,0,0.408212701252808,"Independiente","No tiene hijos",2,"No moroso"
"5929","De 18 a 35",1,0,1.92231101634122,"Independiente","Tiene hijos",4,"Moroso"
"5930","De 36 a 49",0,0,0.0901445106762409,"Independiente","No tiene hijos",1,"No moroso"
"5931","De 18 a 35",1,0,0.162692454050466,"Dependiente","Tiene hijos",3,"No moroso"
"5932","De 36 a 49",0,0,1.16787086917249,"Dependiente","No tiene hijos",1,"No moroso"
"5933","De 18 a 35",0,0,2.54010095656002,"Independiente","No tiene hijos",6,"Moroso"
"5934","De 18 a 35",0,1,2.23744718766253,"Independiente","No tiene hijos",1,"Moroso"
"5935","De 50 a mas",0,0,0.904607330169899,"Dependiente","No tiene hijos",5,"Moroso"
"5936","De 50 a mas",1,1,0.17089597474942,"Independiente","Tiene hijos",5,"No moroso"
"5937","De 36 a 49",0,1,1.67036094471491,"Dependiente","No tiene hijos",0,"No moroso"
"5938","De 36 a 49",0,0,0.478055862480769,"Independiente","No tiene hijos",5,"Moroso"
"5939","De 36 a 49",1,0,0.0672395834280282,"Independiente","Tiene hijos",2,"No moroso"
"5940","De 36 a 49",0,0,0.804428968839339,"Independiente","Tiene hijos",4,"No moroso"
"5941","De 50 a mas",0,0,0.178503842057114,"Independiente","Tiene hijos",2,"Moroso"
"5942","De 36 a 49",0,0,0.0701992101603227,"Independiente","No tiene hijos",3,"Moroso"
"5943","De 36 a 49",0,0,0.832967835499323,"Independiente","No tiene hijos",3,"Moroso"
"5944","De 36 a 49",1,0,1.46701704630904,"Independiente","Tiene hijos",4,"Moroso"
"5945","De 50 a mas",1,0,0.738907797214698,"Independiente","Tiene hijos",4,"No moroso"
"5946","De 36 a 49",1,1,0.282432895421075,"Dependiente","No tiene hijos",5,"Moroso"
"5947","De 18 a 35",1,0,0.0744865705804142,"Independiente","No tiene hijos",6,"Moroso"
"5948","De 18 a 35",1,0,0.846914923583284,"Independiente","No tiene hijos",4,"Moroso"
"5949","De 50 a mas",1,0,1.25402001685132,"Independiente","No tiene hijos",1,"No moroso"
"5950","De 50 a mas",1,1,1.14462632690167,"Independiente","Tiene hijos",4,"No moroso"
"5951","De 36 a 49",0,1,1.19556760064451,"Dependiente","Tiene hijos",7,"No moroso"
"5952","De 18 a 35",0,1,1.16744593816973,"Independiente","No tiene hijos",2,"No moroso"
"5953","De 36 a 49",1,0,2.30347717979659,"Independiente","No tiene hijos",5,"Moroso"
"5954","De 18 a 35",1,1,0.775618089071721,"Independiente","No tiene hijos",7,"Moroso"
"5955","De 36 a 49",0,0,0.0952711421660472,"Independiente","No tiene hijos",2,"No moroso"
"5956","De 50 a mas",0,1,0.307176823430629,"Independiente","Tiene hijos",6,"Moroso"
"5957","De 50 a mas",1,1,0.418825798660732,"Independiente","No tiene hijos",6,"Moroso"
"5958","De 50 a mas",0,1,0.835811397568548,"Independiente","No tiene hijos",3,"No moroso"
"5959","De 50 a mas",0,0,1.15183096667894,"Independiente","No tiene hijos",4,"No moroso"
"5960","De 36 a 49",1,0,0.0842242601338784,"Dependiente","No tiene hijos",7,"No moroso"
"5961","De 18 a 35",0,0,0.0145169135133562,"Independiente","Tiene hijos",5,"Moroso"
"5962","De 36 a 49",1,0,6.76991312714933,"Independiente","No tiene hijos",5,"Moroso"
"5963","De 50 a mas",1,0,0.0608915144680226,"Independiente","No tiene hijos",6,"Moroso"
"5964","De 36 a 49",0,0,0.452953805516955,"Independiente","No tiene hijos",3,"No moroso"
"5965","De 50 a mas",0,0,1.08173949737802,"Dependiente","No tiene hijos",1,"No moroso"
"5966","De 36 a 49",1,0,0.460055004126738,"Dependiente","Tiene hijos",1,"No moroso"
"5967","De 36 a 49",1,1,0.218905328917388,"Independiente","Tiene hijos",2,"No moroso"
"5968","De 50 a mas",0,0,0.321353590246051,"Independiente","Tiene hijos",4,"Moroso"
"5969","De 36 a 49",0,0,0.109220024826707,"Dependiente","No tiene hijos",6,"No moroso"
"5970","De 50 a mas",0,0,2.21619293572117,"Independiente","No tiene hijos",4,"Moroso"
"5971","De 36 a 49",0,0,0.295495378375257,"Independiente","No tiene hijos",0,"No moroso"
"5972","De 50 a mas",1,0,1.78012535017791,"Independiente","No tiene hijos",2,"No moroso"
"5973","De 36 a 49",0,1,0.323909053511989,"Independiente","No tiene hijos",1,"No moroso"
"5974","De 18 a 35",1,1,3.62546935540202,"Dependiente","No tiene hijos",4,"Moroso"
"5975","De 50 a mas",1,1,0.639917272827842,"Independiente","No tiene hijos",0,"No moroso"
"5976","De 18 a 35",1,1,0.159125355711077,"Independiente","No tiene hijos",2,"No moroso"
"5977","De 36 a 49",0,1,0.399793759094419,"Independiente","No tiene hijos",2,"No moroso"
"5978","De 36 a 49",1,0,0.803928755993171,"Dependiente","No tiene hijos",6,"Moroso"
"5979","De 36 a 49",1,1,1.24271273473543,"Independiente","No tiene hijos",2,"No moroso"
"5980","De 36 a 49",1,1,0.457219957540544,"Independiente","No tiene hijos",6,"Moroso"
"5981","De 50 a mas",0,0,1.03012937892488,"Independiente","Tiene hijos",2,"No moroso"
"5982","De 18 a 35",0,1,0.317878837054676,"Dependiente","No tiene hijos",5,"No moroso"
"5983","De 18 a 35",1,1,0.412770049594724,"Independiente","No tiene hijos",0,"No moroso"
"5984","De 36 a 49",0,0,1.13813688259096,"Independiente","No tiene hijos",5,"Moroso"
"5985","De 36 a 49",1,0,0.482478576184506,"Independiente","No tiene hijos",6,"Moroso"
"5986","De 50 a mas",1,1,0.126698083564374,"Independiente","Tiene hijos",5,"No moroso"
"5987","De 36 a 49",0,0,1.76059185716917,"Independiente","No tiene hijos",3,"Moroso"
"5988","De 18 a 35",1,0,0.0859646459825731,"Dependiente","Tiene hijos",4,"Moroso"
"5989","De 18 a 35",0,0,0.227552998493411,"Independiente","No tiene hijos",2,"No moroso"
"5990","De 18 a 35",1,1,0.239750445696229,"Independiente","No tiene hijos",3,"No moroso"
"5991","De 50 a mas",0,0,1.26122347964135,"Independiente","Tiene hijos",4,"Moroso"
"5992","De 18 a 35",1,1,0.202717823945265,"Independiente","Tiene hijos",6,"Moroso"
"5993","De 36 a 49",0,0,0.807351153072958,"Independiente","Tiene hijos",3,"Moroso"
"5994","De 36 a 49",1,0,0.483787110334877,"Dependiente","No tiene hijos",1,"No moroso"
"5995","De 36 a 49",0,0,1.44557289443013,"Independiente","Tiene hijos",3,"Moroso"
"5996","De 50 a mas",1,0,0.165305607495409,"Independiente","No tiene hijos",4,"No moroso"
"5997","De 50 a mas",1,0,0.086432237291454,"Dependiente","Tiene hijos",0,"No moroso"
"5998","De 50 a mas",0,1,0.670489925212915,"Independiente","No tiene hijos",3,"No moroso"
"5999","De 50 a mas",0,1,0.26151262177044,"Independiente","No tiene hijos",3,"No moroso"
"6000","De 50 a mas",1,0,2.13232096989111,"Independiente","No tiene hijos",5,"Moroso"
"6001","De 36 a 49",1,0,1.10391240122839,"Dependiente","No tiene hijos",6,"Moroso"
"6002","De 36 a 49",0,0,1.5093638415031,"Independiente","Tiene hijos",7,"Moroso"
"6003","De 36 a 49",1,0,0.66856749275753,"Independiente","No tiene hijos",5,"No moroso"
"6004","De 36 a 49",0,1,0.295642312278518,"Independiente","No tiene hijos",3,"Moroso"
"6005","De 18 a 35",0,1,0.292655501151582,"Independiente","No tiene hijos",3,"No moroso"
"6006","De 36 a 49",1,1,0.858382506168874,"Dependiente","Tiene hijos",0,"No moroso"
"6007","De 18 a 35",1,0,0.247600403625089,"Independiente","No tiene hijos",7,"Moroso"
"6008","De 50 a mas",0,1,0.762996622731453,"Independiente","No tiene hijos",2,"Moroso"
"6009","De 50 a mas",0,0,0.120753931678131,"Dependiente","Tiene hijos",6,"Moroso"
"6010","De 18 a 35",1,0,2.61247851447932,"Dependiente","No tiene hijos",6,"Moroso"
"6011","De 36 a 49",0,1,2.28129005512303,"Independiente","No tiene hijos",3,"No moroso"
"6012","De 36 a 49",0,0,0.125565532800446,"Independiente","No tiene hijos",3,"No moroso"
"6013","De 50 a mas",0,0,0.948299822103075,"Independiente","No tiene hijos",4,"No moroso"
"6014","De 50 a mas",1,0,0.70557525402135,"Dependiente","No tiene hijos",5,"No moroso"
"6015","De 36 a 49",0,0,1.47390686290841,"Dependiente","No tiene hijos",0,"Moroso"
"6016","De 50 a mas",1,1,0.365600696661249,"Independiente","No tiene hijos",6,"Moroso"
"6017","De 36 a 49",1,0,1.62635950937597,"Independiente","No tiene hijos",2,"No moroso"
"6018","De 36 a 49",1,0,0.292516615235176,"Independiente","Tiene hijos",4,"No moroso"
"6019","De 36 a 49",0,1,0.369416701550246,"Independiente","No tiene hijos",2,"No moroso"
"6020","De 50 a mas",0,0,6.18520864330201,"Dependiente","Tiene hijos",4,"Moroso"
"6021","De 50 a mas",0,1,0.206351453820467,"Dependiente","No tiene hijos",5,"Moroso"
"6022","De 18 a 35",0,0,0.315007843116772,"Independiente","Tiene hijos",0,"No moroso"
"6023","De 36 a 49",1,1,0.957644754570192,"Independiente","Tiene hijos",3,"No moroso"
"6024","De 36 a 49",1,0,0.656161358936191,"Dependiente","No tiene hijos",3,"Moroso"
"6025","De 18 a 35",1,1,0.797004213768265,"Dependiente","No tiene hijos",0,"No moroso"
"6026","De 50 a mas",0,0,0.153359856514764,"Independiente","No tiene hijos",7,"Moroso"
"6027","De 50 a mas",1,1,0.065226771886393,"Independiente","Tiene hijos",1,"No moroso"
"6028","De 36 a 49",0,0,0.635762322357225,"Independiente","Tiene hijos",3,"No moroso"
"6029","De 36 a 49",0,1,1.33039324046971,"Independiente","Tiene hijos",0,"No moroso"
"6030","De 36 a 49",1,1,0.928216172990251,"Dependiente","No tiene hijos",6,"No moroso"
"6031","De 50 a mas",0,1,1.48734618323904,"Independiente","No tiene hijos",3,"No moroso"
"6032","De 36 a 49",0,0,0.838874760241196,"Independiente","No tiene hijos",6,"Moroso"
"6033","De 36 a 49",0,0,0.239263587139667,"Independiente","No tiene hijos",1,"Moroso"
"6034","De 36 a 49",1,1,0.126374691104458,"Independiente","No tiene hijos",3,"No moroso"
"6035","De 50 a mas",1,1,0.351805955491951,"Independiente","No tiene hijos",5,"No moroso"
"6036","De 36 a 49",0,1,0.142442138455874,"Dependiente","No tiene hijos",6,"No moroso"
"6037","De 36 a 49",1,0,0.378121424356681,"Independiente","Tiene hijos",1,"No moroso"
"6038","De 18 a 35",0,0,1.23695084688246,"Independiente","No tiene hijos",1,"Moroso"
"6039","De 36 a 49",1,1,0.549078246316156,"Independiente","No tiene hijos",6,"Moroso"
"6040","De 50 a mas",1,0,0.875529896947635,"Independiente","Tiene hijos",1,"No moroso"
"6041","De 50 a mas",0,1,2.20590400690301,"Independiente","Tiene hijos",1,"No moroso"
"6042","De 50 a mas",0,1,1.47435297167003,"Dependiente","No tiene hijos",7,"Moroso"
"6043","De 36 a 49",1,0,0.475356174755569,"Dependiente","No tiene hijos",7,"Moroso"
"6044","De 18 a 35",0,1,0.701912124935431,"Independiente","Tiene hijos",6,"Moroso"
"6045","De 50 a mas",0,0,4.17095189605065,"Independiente","No tiene hijos",4,"Moroso"
"6046","De 36 a 49",0,1,2.03138126569532,"Independiente","Tiene hijos",4,"Moroso"
"6047","De 36 a 49",1,0,0.270419909201769,"Independiente","Tiene hijos",3,"No moroso"
"6048","De 18 a 35",0,0,1.33159769067231,"Independiente","No tiene hijos",5,"Moroso"
"6049","De 18 a 35",0,0,0.858073189220941,"Dependiente","No tiene hijos",3,"No moroso"
"6050","De 18 a 35",0,0,0.518560480018291,"Independiente","No tiene hijos",2,"No moroso"
"6051","De 36 a 49",1,0,0.452426669406336,"Independiente","No tiene hijos",2,"No moroso"
"6052","De 36 a 49",1,0,0.384024266329439,"Independiente","No tiene hijos",2,"No moroso"
"6053","De 18 a 35",0,0,0.361325972117609,"Independiente","No tiene hijos",1,"No moroso"
"6054","De 18 a 35",0,0,1.78688428852558,"Independiente","No tiene hijos",7,"Moroso"
"6055","De 18 a 35",0,0,0.435653636055618,"Independiente","No tiene hijos",7,"Moroso"
"6056","De 18 a 35",0,0,0.479981303428909,"Independiente","Tiene hijos",5,"Moroso"
"6057","De 36 a 49",0,0,0.126285382970196,"Independiente","No tiene hijos",5,"Moroso"
"6058","De 36 a 49",0,0,2.01374030651,"Independiente","No tiene hijos",2,"Moroso"
"6059","De 36 a 49",0,1,0.0453987442690427,"Independiente","No tiene hijos",3,"No moroso"
"6060","De 50 a mas",0,0,0.443069535115568,"Independiente","No tiene hijos",3,"Moroso"
"6061","De 18 a 35",0,1,3.00011690931067,"Independiente","No tiene hijos",5,"Moroso"
"6062","De 50 a mas",1,0,0.422752763108407,"Independiente","No tiene hijos",3,"No moroso"
"6063","De 18 a 35",0,0,1.61557580642864,"Independiente","No tiene hijos",3,"Moroso"
"6064","De 36 a 49",0,0,0.947512059185379,"Dependiente","Tiene hijos",2,"No moroso"
"6065","De 36 a 49",0,1,0.482748663443319,"Independiente","No tiene hijos",4,"No moroso"
"6066","De 36 a 49",1,1,0.404837033908062,"Independiente","No tiene hijos",4,"No moroso"
"6067","De 18 a 35",0,0,0.994322861504375,"Independiente","No tiene hijos",0,"Moroso"
"6068","De 18 a 35",1,0,0.933403443941593,"Independiente","No tiene hijos",3,"Moroso"
"6069","De 50 a mas",0,1,0.657639076681748,"Dependiente","No tiene hijos",2,"No moroso"
"6070","De 36 a 49",1,1,0.216600275905695,"Independiente","Tiene hijos",0,"No moroso"
"6071","De 36 a 49",1,0,1.24912046213609,"Independiente","No tiene hijos",7,"Moroso"
"6072","De 18 a 35",1,0,0.368934992727047,"Dependiente","No tiene hijos",5,"No moroso"
"6073","De 18 a 35",0,1,0.453438480559704,"Dependiente","Tiene hijos",3,"No moroso"
"6074","De 36 a 49",0,0,1.29055302851849,"Dependiente","Tiene hijos",5,"Moroso"
"6075","De 36 a 49",1,1,1.54161188072604,"Independiente","No tiene hijos",7,"Moroso"
"6076","De 36 a 49",0,1,0.898579796845408,"Dependiente","Tiene hijos",4,"No moroso"
"6077","De 50 a mas",0,1,0.223629774691957,"Independiente","Tiene hijos",3,"No moroso"
